record_id,doi_or_id,venue,year,title,authors,SRC,TRACE,architecture,channel_regime,wavelength_nm,primary_outcome,task_domain,data_availability,opa_N_elements,opa_pitch_um,opa_phase_bits,opa_scan_range_deg,opa_scan_rate_hz,ris_size_elems,ris_lattice,ris_phase_states,ris_response_ms,ris_fill_factor,z_total_m,nlos_geometry,Cn2,r0_m,rytov_var,regime,pillar_WD_JD,pillar_RC_PR_T,pillar_BN_RIS,pillar_RPB_Kol,pillar_HW_Q_CTRL,optimizer,training_signal,snr_db,sinr_db,ber,evm_pct,psl_db,islr_db,hpbw_deg,contrast,roc_auc,crb_unit,runtime_s,mem_gb,baselines_present,realism_score,rob_overall,normalization_notes,notes
elicit-2025-09-18-0537,-,journal,2023,"Optical reconfigurable intelligent surfaces aided optical wireless communications: Opportunities, challenges, and trends","Haibo Wang, Zaichen Zhang, Bingcheng Zhu, Jian Dang, Liang Wu",ELICIT,DIRECT,other,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.7] [tier=T1] [rank=102.003] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=There is no mention of cascaded paths or OPA→RIS configurations. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions comparing different OWC systems (FSO vs VLC) but doesn't specifically discuss comparative analysis with baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not provide specific wavelengths, distances, or aperture sizes. | Reasoning for ""OPA Present (optical phased array)""=The abstract does not mention optical phased arrays at all. It focuses on ORIS and traditional OWC systems. | Reasoning for ""Optical Domain (not RF)""=The paper clearly focuses on optical domain technologies, discussing laser-based FSO and LED-based VLC systems. | Reasoning for ""Optical RIS/Metasurface Present""=The paper specifically focuses on Optical Reconfigurable Intelligent Surfaces (ORIS). | Reasoning for ""Free-Space Optical Systems""=The paper explicitly discusses free-space optical communication (FSO) systems. | Reasoning for ""ISAC Applications""=There is no mention of integrated sensing and communication applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=While the abstract mentions that FSO systems are ""easily obscured,"" it doesn't explicitly discuss NLoS scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not specifically mention OPAs or a cascaded configuration with RIS. It only discusses ORIS as a standalone technology. | Reasoning for ""Quantitative Performance Metrics""=No specific performance metrics are mentioned in the abstract. | Reasoning for ""Substantial Technical Content""=The paper appears to be a review/overview paper with technical content, but the abstract suggests it may be more of a high-level survey rather than a detailed technical analysis. | Reasoning for ""Turbulent Channel Conditions""=There is no mention of atmospheric turbulence or channel conditions. | Reasoning for ""Screening judgement""=The abstract focuses on optical wireless communication technologies, specifically Optical Reconfigurable Intelligent Surfaces (ORIS), but lacks critical details about optical phased arrays and cascaded architectures. While the paper discusses free-space optical systems and ORIS, it does not provide quantitative performance metrics or explore non-line-of-sight scenarios in depth. The overview appears more conceptual than technically rigorous, missing key technical specifications and comparative analyses."
elicit-2025-09-18-0540,10.1038/s44310-024-00010-z,journal,2024,Mechanically reconfigurable metasurfaces: fabrications and applications,"Yinghao Zhao, Zhiguang Liu, Chongrui Li, Wenlong Jiao, Senlin Jiang, Xiaowei Li, Jiahua Duan, Jiafang Li",ELICIT,DIRECT,other,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=101.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The abstract does not provide any evidence of a cascaded path or OPA→RIS configuration. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions ""emerging applications"" but does not explicitly indicate any comparative analysis or baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not give any specific information about wavelength, propagation distance, or aperture size. | Reasoning for ""OPA Present (optical phased array)""=There is no mention of optical phased arrays in the abstract, so the study does not appear to use or model an OPA. | Reasoning for ""Optical Domain (not RF)""=The paper is clearly focused on the optical domain, discussing light wavefront control and optical metasurfaces. | Reasoning for ""Optical RIS/Metasurface Present""=The paper is entirely about optical metasurfaces and their reconfigurable properties, indicating the presence of an optical RIS/metasurface. | Reasoning for ""Free-Space Optical Systems""=While the paper discusses optical systems, there is no specific mention of free-space optical communication systems. | Reasoning for ""ISAC Applications""=The abstract does not mention any integrated sensing and communication (ISAC) applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract does not discuss any non-line-of-sight (NLoS) optical communication scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not discuss OPAs or a cascaded architecture with RIS, so there is no evidence that this study investigates OPA-RIS cascaded configuration. | Reasoning for ""Quantitative Performance Metrics""=The abstract does not mention any specific quantitative performance metrics. | Reasoning for ""Substantial Technical Content""=The paper appears to be a comprehensive review with substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=The abstract does not mention any atmospheric turbulence or channel conditions. | Reasoning for ""Screening judgement""=The abstract focuses on optical metasurfaces and their reconfigurable mechanisms, primarily in the optical domain, but lacks specific details about optical phased arrays, cascaded architectures, or quantitative performance metrics. While the paper demonstrates substantial technical content about metasurface technologies, it does not meet the critical screening criteria related to OPA-RIS configurations and free-space optical communication systems. The review provides a broad overview of metasurface applications without addressing the specific technical requirements of interest."
elicit-2025-09-18-0541,10.1038/s44172-024-00224-1,journal,2024,Active optical phased array integrated within a micro-cantilever,"Sylvain Guerber, Daivid Fowler, Laurent Mollard, Christel Dieppedale, Gwenael Le Rhun, Antoine Hamelin, Jonathan Faugier-Tovar, Kim Abdoul-Carime",ELICIT,DIRECT,other,,,,ISAC,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=105.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The system is not cascaded; it's a single-stage beam steering device. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions that current devices rely on expensive tunable lasers, implying some comparison, but doesn't explicitly state performance comparisons. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract specifies wavelength (905nm) and beam steering angles (17° and 40°). | Reasoning for ""OPA Present (optical phased array)""=The paper explicitly discusses an optical phased array integrated on silicon wafers. | Reasoning for ""Optical Domain (not RF)""=The work is clearly in the optical domain, using 905nm wavelength and silicon nitride photonics. | Reasoning for ""Optical RIS/Metasurface Present""=There is no mention of RIS or optical metasurfaces. The beam steering is achieved through piezoelectric actuation. | Reasoning for ""Free-Space Optical Systems""=The system appears to be designed for free-space beam steering. | Reasoning for ""ISAC Applications""=The paper explicitly mentions 3D sensing applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract doesn't discuss NLoS scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). It only discusses an optical phased array without any mention of a RIS or cascaded configuration. | Reasoning for ""Quantitative Performance Metrics""=The abstract provides some quantitative metrics (beam steering angles) but doesn't mention SNR, BER, or other communication metrics. | Reasoning for ""Substantial Technical Content""=This appears to be a technical research paper with experimental results. | Reasoning for ""Turbulent Channel Conditions""=No mention of atmospheric turbulence or channel conditions. | Reasoning for ""Screening judgement""=The study presents an optical phased array for 3D sensing using silicon nitride photonics and piezoelectric actuation, operating at 905nm wavelength with beam steering capabilities. While demonstrating technical innovation in optical beam steering, the research does not meet key screening criteria related to OPA-RIS cascaded architectures, reconfigurable intelligent surfaces, or communication-specific performance metrics. The work focuses on sensing applications with limited alignment to the systematic review's core requirements."
elicit-2025-09-18-0542,10.3390/mi15030322,journal,2024,Beam steering technology of optical phased array based on silicon photonic integrated chip,"Jinyu Wang, Ruogu Song, Xinyu Li, Wencheng Yue, Yan Cai, Shuxiao Wang, Mingbin Yu",ELICIT,DIRECT,other,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=101.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=No cascaded configuration is mentioned or implied in the abstract. | Reasoning for ""Comparators/Baselines Reported""=While the abstract mentions ""optimization,"" it does not explicitly state whether comparisons are made. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not provide specific wavelengths, distances, or aperture sizes. | Reasoning for ""OPA Present (optical phased array)""=The abstract explicitly discusses optical phased arrays (OPA) and their implementation on silicon photonic integrated chips, indicating that an OPA is present. | Reasoning for ""Optical Domain (not RF)""=The work clearly focuses on optical systems, specifically LiDAR and silicon photonic integrated chips, indicating that it is in the optical domain and not RF/mmWave. | Reasoning for ""Optical RIS/Metasurface Present""=There is no mention of RIS or optical metasurfaces in the abstract. | Reasoning for ""Free-Space Optical Systems""=LiDAR systems are inherently free-space optical systems, so this criterion is met. | Reasoning for ""ISAC Applications""=While LiDAR is used for sensing, the abstract does not explicitly discuss integrated sensing and communication. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract does not mention non-line-of-sight (NLoS) scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not mention anything about Optical Phased Arrays (OPAs) in a cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). The focus is solely on OPA for LiDAR applications, without any discussion of a cascaded architecture. | Reasoning for ""Quantitative Performance Metrics""=The abstract mentions ""beam steering performance"" but does not specify any quantitative performance metrics. | Reasoning for ""Substantial Technical Content""=This appears to be a technical review paper with optimization schemes, indicating substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=There is no mention of atmospheric turbulence or channel conditions in the abstract. | Reasoning for ""Screening judgement""=The abstract focuses on optical phased arrays for LiDAR applications, demonstrating strong optical domain presence and free-space optical system characteristics. However, it lacks critical elements like RIS integration, cascaded architecture, and specific performance metrics, falling short of the comprehensive screening requirements. The work appears to be a technical review of OPA optimization for LiDAR, which diverges from the targeted research scope."
elicit-2025-09-18-0544,10.3390/mi14061259,journal,2023,A review of phase-change materials and their potential for reconfigurable intelligent surfaces,"Randy Matos, Nezih Pala",ELICIT,DIRECT,other,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.7] [tier=T1] [rank=103.433] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=No mention of cascaded paths or OPA→RIS configurations. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions reviewing ""performance metrics"" but doesn't explicitly state comparisons or baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not provide specific wavelengths, distances, or aperture sizes. | Reasoning for ""OPA Present (optical phased array)""=No mention of optical phased arrays in the abstract. | Reasoning for ""Optical Domain (not RF)""=The paper explicitly mentions optical applications of RIS alongside RF applications. | Reasoning for ""Optical RIS/Metasurface Present""=The paper discusses RIS in optical applications, though it focuses more on the material properties (PCMs) than specific implementations. | Reasoning for ""Free-Space Optical Systems""=The abstract doesn't specify whether it focuses on free-space optical systems. | Reasoning for ""ISAC Applications""=No mention of ISAC applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=No mention of NLoS scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract discusses RIS and mentions optical applications, but does not specifically address OPA-RIS cascaded configurations. It's a review of PCMs in RIS generally. | Reasoning for ""Quantitative Performance Metrics""=While ""performance metrics"" are mentioned, specific metrics aren't detailed in the abstract. | Reasoning for ""Substantial Technical Content""=This appears to be a technical review paper with substantial content about PCMs and their applications in RIS. | Reasoning for ""Turbulent Channel Conditions""=No mention of atmospheric turbulence parameters. | Reasoning for ""Screening judgement""=The abstract discusses phase-change materials and reconfigurable intelligent surfaces across optical and RF domains, but lacks specific details about optical phased arrays, cascaded architectures, and quantitative performance metrics. While the paper appears to be a technical review with substantial content, it does not meet several critical screening criteria related to OPA-RIS configurations and detailed technical specifications. The broad overview of PCMs in RIS suggests a general review rather than a focused investigation of the targeted research parameters."
elicit-2025-09-18-0545,-,journal,-,Optical Integrated Sensing and Communication for Cooperative Mobile Robotics: Design and Experiments,"Shengqian Wang, Henry Chen",ELICIT,DIRECT,other,,,,ISAC,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=104.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=While there is optical communication, it's not in the OPA→RIS cascaded configuration specified in the criteria. | Reasoning for ""Comparators/Baselines Reported""=The study compares their OISAC approach with an EKF-based benchmark approach. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not mention wavelength, propagation distance, or aperture sizes. | Reasoning for ""OPA Present (optical phased array)""=No optical phased array is used or modeled in the study. The system uses cameras and screens instead. | Reasoning for ""Optical Domain (not RF)""=The work is in the optical regime, using cameras and screens for communication, rather than RF/mmWave. | Reasoning for ""Optical RIS/Metasurface Present""=No optical RIS or metasurface is mentioned in the study. The system uses screens for communication. | Reasoning for ""Free-Space Optical Systems""=The system uses free-space optical communication between robots. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on Integrated Sensing and Communication (ISAC) applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract does not mention non-line-of-sight (NLoS) scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in a cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). Instead, it focuses on camera-screen communication for optical ISAC. | Reasoning for ""Quantitative Performance Metrics""=The abstract mentions ""accuracy, stability, and robustness,"" but does not specify exact metrics like SNR or BER. | Reasoning for ""Substantial Technical Content""=This appears to be a full research paper with experimental validation and theoretical analysis. | Reasoning for ""Turbulent Channel Conditions""=There is no mention of atmospheric turbulence or related parameters. | Reasoning for ""Screening judgement""=The research presents an optical Integrated Sensing and Communication (ISAC) system using camera-screen communication for mobile robots, but lacks the specific Optical Phased Array (OPA) and Reconfigurable Intelligent Surface (RIS) architecture required by the screening criteria. While demonstrating substantial technical content in free-space optical systems and ISAC applications, the study does not meet key technical specifications related to OPA-RIS cascaded configurations, wavelength parameters, and quantitative performance metrics."
elicit-2025-09-18-0546,-,journal,2024,Optical Integrated Sensing and Communication System Based on Combination of OIRS and PD Array for Mobile Scenarios,"Haibo Wang, Zaichen Zhang, Yingmeng Ge, Bingcheng Zhu",ELICIT,DIRECT,other,,,to-verify,ISAC,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.9] [tier=T1] [rank=108.203] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=While the paper discusses OIRS and PD array, it does not describe a cascaded configuration between them. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions ""system performance"" but does not explicitly state comparisons or baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The paper mentions ""short wavelength"" but does not provide specific values for wavelength, distance, or aperture size. | Reasoning for ""OPA Present (optical phased array)""=The abstract mentions PD array but not an optical phased array (OPA), which is a critical missing element. | Reasoning for ""Optical Domain (not RF)""=The paper clearly focuses on optical wireless communication (OWC) with optical signals and OIRS, indicating it is in the optical domain. | Reasoning for ""Optical RIS/Metasurface Present""=The paper explicitly mentions OIRS (optical intelligent reflecting surface), indicating the presence of an optical RIS/metasurface. | Reasoning for ""Free-Space Optical Systems""=The paper clearly focuses on optical wireless communication (OWC), indicating it is a free-space optical system. | Reasoning for ""ISAC Applications""=The paper explicitly mentions ""integrated sensing and communication system,"" indicating it focuses on ISAC applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract does not explicitly mention non-line-of-sight (NLoS) optical communication scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper discusses OIRS (optical intelligent reflecting surface) and PD array, but does not explicitly mention an optical phased array (OPA). While it's an optical system with intelligent surfaces, it does not clearly indicate a cascaded OPA-RIS configuration. | Reasoning for ""Quantitative Performance Metrics""=The paper mentions channel fading PDF and system performance metrics, though specific metrics are not detailed. | Reasoning for ""Substantial Technical Content""=The paper includes theoretical analysis, channel modeling, and simulations, indicating it has substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=While channel fading is mentioned, there is no indication of turbulent channel conditions or atmospheric parameters. | Reasoning for ""Screening judgement""=An optical wireless communication system exploring integrated sensing and communication with optical intelligent reflecting surfaces demonstrates strong potential in free-space optical systems. While the research presents innovative approaches to optical communication, it lacks explicit confirmation of an optical phased array and a cascaded configuration, which are critical screening requirements. The study offers theoretical insights and simulation results but falls short of fully meeting all specified technical criteria."
elicit-2025-09-18-0548,-,journal,2024,High-Speed Flexible Near-Infrared Organic Photodetectors for Self-Powered Optical Integrated Sensing and Communications,"Yingjun Xia, Jing Zhang, Tingting Guo, Hui Wang, Chen Geng, Yu Zhu, Ruiman Han, Yanqing Yang, Guangkun Song, Xiangjian Wan, Guanghui Li, Yongsheng Chen",ELICIT,DIRECT,other,,,to-verify,ISAC,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=107.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The paper does not describe a cascaded OPA-RIS configuration. | Reasoning for ""Comparators/Baselines Reported""=While the paper mentions performance metrics, it does not provide a clear comparison with baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The paper specifies the wavelength range (300-1100nm) but does not mention the propagation distance or aperture size. | Reasoning for ""OPA Present (optical phased array)""=While optical components are used, there is no mention of optical phased arrays in the paper. | Reasoning for ""Optical Domain (not RF)""=The paper deals with near-infrared optical systems in the 300-1100nm wavelength range, which is in the optical domain. | Reasoning for ""Optical RIS/Metasurface Present""=The paper does not mention the use of RIS or optical metasurfaces. | Reasoning for ""Free-Space Optical Systems""=The paper discusses wireless optical communication and sensing, which are free-space optical systems. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on optical ISAC applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=The paper does not mention non-line-of-sight optical communication scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). Instead, it focuses on organic photodetectors for ISAC applications. | Reasoning for ""Quantitative Performance Metrics""=The paper reports quantitative performance metrics such as specific detectivity (>10^13 Jones) and cutoff frequency (>1MHz). | Reasoning for ""Substantial Technical Content""=The paper appears to be a detailed experimental study with fabrication and characterization, indicating substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=The paper does not mention any atmospheric turbulence parameters. | Reasoning for ""Screening judgement""=The research presents an optical ISAC system using near-infrared organic photodetectors, demonstrating technical performance in wireless communication and sensing. However, the study lacks key architectural elements like optical phased arrays and reconfigurable intelligent surfaces, which are critical for advanced optical communication systems. While the work offers quantitative performance metrics and focuses on free-space optical applications, it does not meet the specific screening criteria related to OPA-RIS configurations."
elicit-2025-09-18-0549,-,journal,2023,Pulse Sequence Sensing and Pulse Position Modulation for Optical Integrated Sensing and Communication,"Yunfeng Wen, Fang Yang, Jian Song, Zhu Han",ELICIT,DIRECT,other,,,to-verify,ISAC,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=107.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The paper does not discuss a cascaded configuration of OPA and RIS. | Reasoning for ""Comparators/Baselines Reported""=The paper mentions ""different optical systems"" and ""multi-user scenario"", but it is not clear if these are used as baselines for comparison. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The paper does not provide specific details on wavelength, propagation distance, or aperture size in the abstract. | Reasoning for ""OPA Present (optical phased array)""=The paper does not mention the use of an optical phased array. It uses pulse position modulation instead. | Reasoning for ""Optical Domain (not RF)""=The paper is clearly in the optical domain, as it mentions ""free space optics"" and ""optical spectrum"". | Reasoning for ""Optical RIS/Metasurface Present""=The paper does not mention the use of an optical RIS or metasurface. | Reasoning for ""Free-Space Optical Systems""=The paper explicitly focuses on free-space optical communication systems. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on integrated sensing and communication (ISAC) applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=The paper does not mention non-line-of-sight (NLoS) optical communication scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). Instead, it focuses on pulse sequence sensing and modulation. | Reasoning for ""Quantitative Performance Metrics""=The paper mentions that ""different performance metrics"" are derived theoretically, though the specific metrics are not detailed in the abstract. | Reasoning for ""Substantial Technical Content""=The paper includes theoretical analysis and simulations with substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=The paper does not mention any quantified atmospheric turbulence parameters or turbulent channel conditions. | Reasoning for ""Screening judgement""=The research focuses on integrated sensing and communication in free-space optics using pulse sequence modulation, but lacks key elements of optical phased arrays and reconfigurable intelligent surfaces. While demonstrating technical depth in ISAC applications, the study does not meet critical screening criteria related to OPA-RIS cascaded architectures, optical metasurfaces, or specific optical system parameters. The work provides insights into optical communication but diverges from the targeted technical configuration."
elicit-2025-09-18-0552,-,journal,-,Integrated Sensing and Communications Over the Years: An Evolution Perspective,"Di Zhang, Yuanhao Cui, Xiaowen Cao, Nanchi Su, Fan Liu, Xiaojun Jing, J Andrew Zhang, Jie Xu, Christos Masouros, Dusit Niyato, Marco Di Renzo",ELICIT,DIRECT,other,,,,ISAC,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=101.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The abstract does not discuss cascaded paths or OPA→RIS configurations. | Reasoning for ""Comparators/Baselines Reported""=While the paper discusses different approaches, it's at a high level and not specific to the technical comparisons we're looking for. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not provide any specific physical parameters (wavelength, distance, aperture). | Reasoning for ""OPA Present (optical phased array)""=The abstract does not mention optical phased arrays. | Reasoning for ""Optical Domain (not RF)""=While the abstract mentions ""optical ISAC,"" it appears to be discussing both RF and optical domains broadly, not specifically focusing on optical implementations. | Reasoning for ""Optical RIS/Metasurface Present""=The abstract does not mention optical RIS or metasurfaces. | Reasoning for ""Free-Space Optical Systems""=While optical systems are mentioned, there's no specific focus on free-space optical communication. | Reasoning for ""ISAC Applications""=The paper's primary focus is on ISAC applications and their evolution. | Reasoning for ""Non-Line-of-Sight Scenarios""=Non-line-of-sight scenarios are not mentioned in the abstract. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not mention OPAs or RIS in cascaded configuration, so it does not investigate this specific architecture. | Reasoning for ""Quantitative Performance Metrics""=The abstract does not mention any specific quantitative performance metrics. | Reasoning for ""Substantial Technical Content""=The paper appears to be a comprehensive survey with substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=Turbulent channel conditions are not mentioned in the abstract. | Reasoning for ""Screening judgement""=This survey paper on Integrated Sensing and Communications (ISAC) broadly discusses spectrum utilization across RF and optical domains, but lacks specific technical details about optical phased arrays, reconfigurable intelligent surfaces, or cascaded architectures. While the work provides a comprehensive overview of ISAC evolution, it does not meet the detailed technical screening criteria focused on optical system implementations and performance metrics."
elicit-2025-09-18-0559,-,journal,-,Power Allocation for OFDM-Based Free Space Optical Integrated Sensing and Communication,"Yunfeng Wen, Fang Yang, Jian Song, Zhu Han",ELICIT,DIRECT,other,,,to-verify,ISAC,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=107.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=No cascaded path is mentioned or implied. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions comparing trade-offs between communication and sensing functionalities, but doesn't explicitly state baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not provide specific wavelengths, distances, or aperture sizes. | Reasoning for ""OPA Present (optical phased array)""=No mention of optical phased arrays. The system appears to be a general FSO system without specific mention of OPA components. | Reasoning for ""Optical Domain (not RF)""=The paper is clearly in the optical domain, discussing free-space optical (FSO) systems. | Reasoning for ""Optical RIS/Metasurface Present""=No mention of RIS or optical metasurfaces. | Reasoning for ""Free-Space Optical Systems""=The paper explicitly focuses on free-space optical (FSO) systems. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on integrated sensing and communication (ISAC) applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=No mention of NLoS scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not mention optical phased arrays or RIS in a cascaded configuration. It focuses on OFDM-based FSO systems. | Reasoning for ""Quantitative Performance Metrics""=The paper discusses spectral efficiency, Fisher information, and SNR as performance metrics. | Reasoning for ""Substantial Technical Content""=This appears to be a technical paper with theoretical analysis and numerical simulations. | Reasoning for ""Turbulent Channel Conditions""=No mention of atmospheric turbulence parameters. | Reasoning for ""Screening judgement""=The study focuses on free-space optical integrated sensing and communication systems using OFDM, demonstrating substantial technical content with quantitative performance metrics. However, it lacks critical elements such as optical phased arrays, reconfigurable intelligent surfaces, and cascaded architectures, which are key screening requirements. While the research addresses optical domain and ISAC applications, it does not meet the specific architectural and technical specifications sought in the screening criteria."
elicit-2025-09-18-0562,-,journal,-,Integrated Sensing and Communication for UAV Trajectory Optimization in Mixed FSO-RF Networks in Dynamic Weather Conditions,"Muhammad Nafees, Mohammadamin Baniasadi, James R Hopgood, Majid Safari, John S Thompson",ELICIT,DIRECT,other,,,to-verify,ISAC,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Elicit: Include] [score=2.5] [tier=T1] [rank=110.803] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=While there is optical communication, it is not in a cascaded OPA→RIS configuration. | Reasoning for ""Comparators/Baselines Reported""=The paper implies comparison of performance under different weather conditions and optimization scenarios. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The paper mentions visibility data but does not explicitly state wavelength or specific aperture sizes in the abstract. | Reasoning for ""OPA Present (optical phased array)""=While optical communication is discussed, there is no mention of optical phased arrays. | Reasoning for ""Optical Domain (not RF)""=The paper clearly focuses on free-space optical (FSO) communication in the optical regime, not RF/mmWave. | Reasoning for ""Optical RIS/Metasurface Present""=There is no mention of optical RIS or metasurfaces in the paper. | Reasoning for ""Free-Space Optical Systems""=The paper explicitly focuses on FSO communication systems. | Reasoning for ""ISAC Applications""=The paper specifically focuses on optical ISAC (O-ISAC) applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=There is no explicit mention of non-line-of-sight (NLoS) scenarios in the paper. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). There is no explicit mention of OPAs or RIS in a cascaded configuration. | Reasoning for ""Quantitative Performance Metrics""=The paper mentions network throughput and channel gain measurements as quantitative performance metrics. | Reasoning for ""Substantial Technical Content""=The paper appears to be a detailed technical analysis with numerical results and real-world data. | Reasoning for ""Turbulent Channel Conditions""=The paper mentions weather conditions and visibility data but does not specify turbulence parameters. | Reasoning for ""Screening judgement""=The research focuses on optical integrated sensing and communication (ISAC) using free-space optical communication with UAVs, demonstrating strong technical content in optical domain applications. However, the study lacks critical elements of optical phased arrays, reconfigurable intelligent surfaces, and cascaded architectures, which are key screening requirements. While the paper provides valuable insights into optical communication systems, it does not meet the specific technical criteria related to OPA-RIS configurations."
