record_id,doi_or_id,reason,notes
elicit-2025-09-18-0381,10.1109/ISWCS61526.2024.10639148,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence,"[Elicit: Exclude] [score=0.1] [tier=T4] [rank=8.403] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The abstract does not mention or imply a cascaded configuration of OPA and RIS. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions that the study compares the proposed approach with ""solutions found in the literature"". | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not provide any information about wavelength, propagation distance, or aperture sizes. | Reasoning for ""OPA Present (optical phased array)""=The abstract does not mention the use of an optical phased array. The system is described as a MIMO wireless system. | Reasoning for ""Optical Domain (not RF)""=The abstract clearly indicates this is a wireless communication system, not an optical system. There is no mention of optical wavelengths or optical components. | Reasoning for ""Optical RIS/Metasurface Present""=While the abstract discusses RIS, it is in the context of wireless communication, not optical metasurfaces. | Reasoning for ""Free-Space Optical Systems""=The abstract indicates that this is a wireless communication system, not a free-space optical system. | Reasoning for ""ISAC Applications""=The abstract discusses the integrated sensing and communication capabilities of the system. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract does not mention any non-line-of-sight (NLoS) optical communication scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not discuss a cascaded configuration of Optical Phased Arrays (OPAs) with Reconfigurable Intelligent Surfaces (RIS). Instead, it focuses on a MIMO wireless communication system. | Reasoning for ""Quantitative Performance Metrics""=The abstract reports that the study includes quantitative performance metrics such as normalized mean square error and symbol error rate. | Reasoning for ""Substantial Technical Content""=The abstract indicates that this is a technical study with simulation results and analysis, suggesting substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=The abstract does not provide any information about atmospheric turbulence parameters. | Reasoning for ""Screening judgement""=This wireless communication research focuses on hybrid RIS in MIMO systems, fundamentally diverging from optical domain requirements. The study lacks optical components, wavelength specifications, and free-space optical characteristics, rendering it incompatible with the specified screening criteria. While demonstrating technical depth in wireless communication, the paper does not meet the essential optical system parameters."
elicit-2025-09-18-0382,-,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence,"[Elicit: Exclude] [score=0.1] [tier=T4] [rank=8.403] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=While RIS is used, it's not in a cascaded configuration with an optical phased array. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions comparison with ""other discussed methods."" | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=While SNR is mentioned, specific wavelengths and distances are not provided in the abstract. | Reasoning for ""OPA Present (optical phased array)""=No optical phased array is mentioned or used in the paper. | Reasoning for ""Optical Domain (not RF)""=The paper is explicitly a mmWave system, not an optical wavelength system. | Reasoning for ""Optical RIS/Metasurface Present""=The RIS discussed in the paper is for mmWave applications, not optical. | Reasoning for ""Free-Space Optical Systems""=This is a mmWave system, not a free-space optical system. | Reasoning for ""ISAC Applications""=The paper explicitly mentions ISAC applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=Mobility scenarios are mentioned but not specifically non-line-of-sight. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in a cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). Instead, it discusses RIS in mmWave systems, not optical wavelength. | Reasoning for ""Quantitative Performance Metrics""=SNR and Cramér-Rao bound are mentioned as performance metrics. | Reasoning for ""Substantial Technical Content""=This is a detailed technical paper with mathematical analysis and numerical experiments. | Reasoning for ""Turbulent Channel Conditions""=No mention of atmospheric turbulence parameters. | Reasoning for ""Screening judgement""=The research focuses on mmWave systems with reconfigurable intelligent surfaces, fundamentally diverging from optical domain requirements. Critical screening criteria related to optical phased arrays, optical RIS, and free-space optical systems are not met, rendering the study non-compliant with the specified technical parameters. Despite strong technical content and ISAC application relevance, the core optical system specifications are absent."
elicit-2025-09-18-0383,10.48550/arXiv.2501.00909,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence,"[Elicit: Exclude] [score=0.1] [tier=T4] [rank=8.482] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=While there is a cascaded system (BS→RIS→user), it's not an optical phased array to RIS configuration. | Reasoning for ""Comparators/Baselines Reported""=Yes, the study compares performance with and without dual-polarization capabilities. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract doesn't specify wavelength or physical parameters of the system. | Reasoning for ""OPA Present (optical phased array)""=No optical phased array is mentioned or implied. The system uses dual-polarized base stations and RIS. | Reasoning for ""Optical Domain (not RF)""=The abstract discusses electromagnetic waves and dual-polarization, but in the context of RF/microwave systems, not optical wavelengths. No mention of lasers, LEDs, or optical components. | Reasoning for ""Optical RIS/Metasurface Present""=While RIS is present, it's clearly in the RF domain, not optical. No mention of optical metasurfaces or programmable mirrors. | Reasoning for ""Free-Space Optical Systems""=No, this appears to be a wireless communication system, not free-space optical. | Reasoning for ""ISAC Applications""=Yes, the paper explicitly focuses on integrated sensing and communication (ISAC) systems. | Reasoning for ""Non-Line-of-Sight Scenarios""=Not explicitly mentioned in the abstract. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper discusses RIS-aided systems but does not mention optical phased arrays. It focuses on dual-polarized base stations and RIS, which appears to be RF-based. | Reasoning for ""Quantitative Performance Metrics""=Yes, the study reports achievable sum rate as a performance metric. | Reasoning for ""Substantial Technical Content""=Yes, this is a technical paper with optimization methods, simulation results, and theoretical analysis. | Reasoning for ""Turbulent Channel Conditions""=No mention of atmospheric turbulence or channel conditions. | Reasoning for ""Screening judgement""=The study focuses on RF-based dual-polarized integrated sensing and communication systems using reconfigurable intelligent surfaces, which fundamentally differs from optical phased array architectures. Critical screening criteria related to optical domain, optical phased arrays, and optical metasurfaces are not met, rendering the paper unsuitable for the systematic review. The research is a technical analysis of RF communication systems with optimization methods and performance metrics, but lacks the required optical system characteristics."
elicit-2025-09-18-0384,10.1109/TWC.2024.3359650,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence,"[Elicit: Exclude] [score=1.4] [tier=T4] [rank=10.339] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The system is RIS-based, but there is no specific mention of an OPA→RIS cascaded path. | Reasoning for ""Comparators/Baselines Reported""=The study includes comparisons with different parameters and scenarios. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not mention wavelength, propagation distance, or aperture size. | Reasoning for ""OPA Present (optical phased array)""=The abstract does not mention the use of an optical phased array. | Reasoning for ""Optical Domain (not RF)""=The abstract does not specify the frequency domain or mention any optical components. The context suggests this is likely an RF system rather than an optical one. | Reasoning for ""Optical RIS/Metasurface Present""=While the study includes a reconfigurable intelligent surface (RIS), there is no indication that it is an optical RIS. The context suggests an RF implementation. | Reasoning for ""Free-Space Optical Systems""=There is no indication that this is an optical system. | Reasoning for ""ISAC Applications""=The study explicitly mentions integrated sensing and communication (ISAC) applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=Non-line-of-sight scenarios are not explicitly mentioned. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not mention optical phased arrays (OPAs) or a cascaded configuration with reconfigurable intelligent surfaces (RIS). The study appears to be focused on a general RIS-NOMA system rather than an OPA-RIS cascaded architecture. | Reasoning for ""Quantitative Performance Metrics""=The study reports performance metrics including sum rate and sensing power. | Reasoning for ""Substantial Technical Content""=This is a detailed technical study with optimization algorithms and simulations. | Reasoning for ""Turbulent Channel Conditions""=There is no mention of atmospheric conditions or turbulence parameters. | Reasoning for ""Screening judgement""=This research presents a radio-frequency RIS-NOMA system focused on integrated sensing and communication, lacking optical domain specifications or optical phased array components. The study demonstrates substantial technical depth with optimization algorithms and performance metrics, but fundamentally does not meet the optical system screening criteria. Consequently, the work appears misaligned with the targeted research parameters."
elicit-2025-09-18-0385,10.1109/TVT.2024.3385633,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence; no metrics/key-physics,"[Elicit: Exclude] [score=1.4] [tier=T4] [rank=4.418] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The abstract does not mention a cascaded path between OPA and RIS. | Reasoning for ""Comparators/Baselines Reported""=The study compares beyond-diagonal RIS with conventional diagonal RIS. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not provide wavelength, propagation distance, or aperture information. | Reasoning for ""OPA Present (optical phased array)""=The abstract does not mention optical phased arrays. | Reasoning for ""Optical Domain (not RF)""=The abstract does not specify whether the study is in the optical or RF domain. Given the context of base stations and ISAC, it appears to be an RF-based study. | Reasoning for ""Optical RIS/Metasurface Present""=While RIS is discussed, it is not specified as an optical RIS/metasurface. | Reasoning for ""Free-Space Optical Systems""=The abstract does not indicate that this is about free-space optical systems. | Reasoning for ""ISAC Applications""=The study explicitly focuses on ISAC applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract does not mention non-line-of-sight scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not mention optical phased arrays or a cascaded configuration between OPA and RIS. It focuses on beyond-diagonal RIS architecture instead. | Reasoning for ""Quantitative Performance Metrics""=The abstract mentions transmit power minimization and quality metrics, though specific metrics are not detailed. | Reasoning for ""Substantial Technical Content""=The paper appears to be a technical study with algorithm development and numerical results. | Reasoning for ""Turbulent Channel Conditions""=The abstract does not mention atmospheric turbulence parameters. | Reasoning for ""Screening judgement""=The study focuses on RF-based reconfigurable intelligent surfaces for integrated sensing and communication, lacking key optical system characteristics such as wavelength, optical phased arrays, or free-space optical configurations. Critical screening criteria related to optical domain, OPA-RIS cascaded architecture, and optical metasurfaces are not met, rendering the paper unsuitable for the specified research parameters."
elicit-2025-09-18-0386,10.1109/PIMRC59610.2024.10817375,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence; no metrics/key-physics,"[Elicit: Exclude] [score=1.4] [tier=T4] [rank=0.782] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=While there is a RIS system, it's not in a cascaded configuration with an OPA. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions performance trade-offs and optimization, suggesting some comparative analysis. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not provide wavelength, propagation distance, or aperture size information. | Reasoning for ""OPA Present (optical phased array)""=No mention of optical phased arrays. The system appears to be RF-based. | Reasoning for ""Optical Domain (not RF)""=The abstract does not mention any optical components or wavelengths. The context suggests RF/microwave operation rather than the optical domain. | Reasoning for ""Optical RIS/Metasurface Present""=While RIS is present (STAR-RIS), it's not specified as an optical metasurface. The context suggests RF operation rather than an optical RIS/metasurface. | Reasoning for ""Free-Space Optical Systems""=The paper appears to be about RF systems rather than free-space optical systems. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on Integrated Sensing and Communication (ISAC) applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=Not explicitly mentioned in the abstract. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper discusses STAR-RIS (a type of RIS) but does not mention optical phased arrays. It appears to be focused on RF-based systems rather than an OPA-RIS cascaded architecture. | Reasoning for ""Quantitative Performance Metrics""=The abstract mentions multi-user interference (MUI) energy and waveform discrepancies as metrics. | Reasoning for ""Substantial Technical Content""=This appears to be a technical paper with simulation studies and optimization analysis. | Reasoning for ""Turbulent Channel Conditions""=No mention of atmospheric turbulence or channel conditions. | Reasoning for ""Screening judgement""=The research focuses on RF-based Integrated Sensing and Communication (ISAC) using STAR-RIS, which fundamentally differs from optical phased array systems. Critical screening criteria related to optical domain, optical phased arrays, and free-space optical systems are not met, indicating the study is primarily a radio-frequency investigation. While technically robust, the work does not align with the specified optical system requirements."
elicit-2025-09-18-0387,10.1109/TSP.2024.3359323,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence,"[Elicit: Exclude] [score=1.4] [tier=T4] [rank=10.577] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=While there is a RIS-assisted path, it's not an OPA→RIS cascade. | Reasoning for ""Comparators/Baselines Reported""=The paper mentions comparison with ""existing state-of-the-art algorithms."" | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract mentions some parameters but not specifically wavelength, distance, or aperture size. | Reasoning for ""OPA Present (optical phased array)""=No optical phased array is mentioned in the paper. The system uses traditional MIMO architecture instead. | Reasoning for ""Optical Domain (not RF)""=The paper explicitly works in the terahertz (THz) domain, which is not considered the optical regime (nm wavelengths, laser/LED/VCSEL, optics). THz is typically considered part of the RF/mmWave spectrum. | Reasoning for ""Optical RIS/Metasurface Present""=While RIS is used, it's in the THz domain, not the optical domain. | Reasoning for ""Free-Space Optical Systems""=This is a THz system, not an optical system. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on integrated sensing and communication (ISAC). | Reasoning for ""Non-Line-of-Sight Scenarios""=Not explicitly mentioned in the abstract. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). Instead, it focuses on THz MIMO systems, which do not involve optical phased arrays. | Reasoning for ""Quantitative Performance Metrics""=The paper discusses performance metrics, though specific ones aren't detailed in the abstract. | Reasoning for ""Substantial Technical Content""=This is a detailed technical paper with algorithm development and simulation results. | Reasoning for ""Turbulent Channel Conditions""=No mention of atmospheric turbulence parameters. | Reasoning for ""Screening judgement""=The research focuses on terahertz MIMO systems with integrated sensing and communication, which fundamentally differs from optical phased array architectures. Critical screening criteria related to optical domain, optical phased arrays, and free-space optical systems are not met, rendering the study non-compliant with the specified requirements. Despite strong technical content and ISAC applications, the paper does not align with the core optical system specifications."
elicit-2025-09-18-0388,10.1002/adma.202402069,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence; no metrics/key-physics,"[Elicit: Exclude] [score=1.4] [tier=T4] [rank=1.418] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=There is no mention of cascaded paths or an OPA→RIS configuration in the paper. | Reasoning for ""Comparators/Baselines Reported""=The abstract does not mention any comparative analysis or baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not specify wavelength or propagation distances. | Reasoning for ""OPA Present (optical phased array)""=While the paper discusses beamforming and metadevices, there is no mention of optical phased arrays. | Reasoning for ""Optical Domain (not RF)""=The work focuses on terahertz devices, which are typically considered part of the RF/microwave spectrum, not the optical domain. | Reasoning for ""Optical RIS/Metasurface Present""=The paper discusses metasurfaces and reconfigurable intelligent surfaces, but in the terahertz domain, not the optical domain. | Reasoning for ""Free-Space Optical Systems""=The paper is focused on terahertz devices, not free-space optical communication systems. | Reasoning for ""ISAC Applications""=The paper mentions both communication and sensing applications, but not specifically Integrated Sensing and Communication (ISAC) applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=There is no mention of non-line-of-sight (NLoS) optical communication scenarios in the paper. | Reasoning for ""OPA-RIS Cascaded Architecture""=The study does not investigate Optical Phased Arrays (OPAs) in cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). There is no explicit mention of an OPA-RIS cascaded architecture in the paper. | Reasoning for ""Quantitative Performance Metrics""=While the paper mentions capabilities like ""widely tunable"" properties, it does not report specific quantitative performance metrics. | Reasoning for ""Substantial Technical Content""=The paper appears to be a technical research paper with experimental work and analysis, indicating substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=The paper does not mention any atmospheric conditions or turbulence parameters. | Reasoning for ""Screening judgement""=The research focuses on terahertz metasurfaces and reconfigurable devices, which fundamentally diverges from the required optical domain and OPA-RIS cascaded architecture. Critical screening criteria are not met, including wavelength, optical phased arrays, and free-space optical communication systems. The technical work, while innovative, does not align with the specified research parameters."
elicit-2025-09-18-0389,10.48550/arXiv.2407.00579,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence,"[Elicit: Exclude] [score=0.1] [tier=T4] [rank=8.482] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=While there is a RIS system, it is not in a cascaded configuration with an OPA. | Reasoning for ""Comparators/Baselines Reported""=The study compares active-RIS-aided, passive-RIS-aided, and without-RIS systems, indicating the presence of comparators or baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not mention wavelength, propagation distance, or aperture sizes. | Reasoning for ""OPA Present (optical phased array)""=No optical phased array is mentioned or implied in the paper. | Reasoning for ""Optical Domain (not RF)""=The paper is clearly focused on a wireless RF system, not an optical system. The abstract mentions ""wireless propagation"" and discusses NOMA and radar sensing in the RF domain, indicating it is not in the optical regime. | Reasoning for ""Optical RIS/Metasurface Present""=While RIS is present, it is an active RIS for wireless communications, not an optical metasurface. | Reasoning for ""Free-Space Optical Systems""=This is a wireless RF system, not a free-space optical system. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on integrated sensing and communication (ISAC) applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract does not mention non-line-of-sight (NLoS) scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in a cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). Instead, it discusses RIS in wireless systems, not specifically with OPAs in a cascaded configuration. | Reasoning for ""Quantitative Performance Metrics""=The study reports covert rate and sensing performance metrics, indicating the presence of quantitative performance metrics. | Reasoning for ""Substantial Technical Content""=This appears to be a full technical paper with optimization problems and numerical results, indicating substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=There is no mention of atmospheric turbulence or related parameters. | Reasoning for ""Screening judgement""=This wireless communication research focuses on RF-based integrated sensing and communication (ISAC) using active reconfigurable intelligent surfaces, fundamentally diverging from optical domain requirements. The study lacks optical phased arrays, optical metasurfaces, and free-space optical system characteristics, rendering it incompatible with the specified screening criteria. Despite demonstrating technical depth in wireless communication optimization, the paper does not meet the core optical system specifications."
elicit-2025-09-18-0390,10.1109/MCOMSTD.0001.2400033,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence; no metrics/key-physics,"[Elicit: Exclude] [score=1.4] [tier=T4] [rank=0.782] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The paper does not discuss cascaded paths or OPA-RIS configurations. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions channel models, but it is unclear if the paper includes comparative analyses or baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The paper does not mention wavelength, propagation distance, or aperture sizes. | Reasoning for ""OPA Present (optical phased array)""=The paper does not mention optical phased arrays. | Reasoning for ""Optical Domain (not RF)""=The paper is focused on wireless (RF) systems, mentioning 6G and 3GPP specifications, and does not discuss optical wavelengths or optical components. | Reasoning for ""Optical RIS/Metasurface Present""=While RIS is discussed, it is in the context of RF wireless systems, not optical metasurfaces. | Reasoning for ""Free-Space Optical Systems""=The paper focuses on wireless RF systems, not free-space optical communication systems. | Reasoning for ""ISAC Applications""=The paper's primary focus is on ISAC channel models and RIS integration. | Reasoning for ""Non-Line-of-Sight Scenarios""=The abstract does not explicitly mention non-line-of-sight (NLoS) optical communication scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). The abstract focuses on RIS in general for ISAC applications, without any mention of OPAs or cascaded configurations. | Reasoning for ""Quantitative Performance Metrics""=The abstract mentions channel models, but it is unclear if the paper reports specific quantitative performance metrics. | Reasoning for ""Substantial Technical Content""=The paper appears to be a comprehensive technical analysis of channel models for RIS-assisted ISAC. | Reasoning for ""Turbulent Channel Conditions""=The paper does not mention atmospheric turbulence or optical channel conditions. | Reasoning for ""Screening judgement""=The abstract describes a wireless RF system focused on RIS and ISAC channel models, which fundamentally fails to meet the optical domain screening criteria. Specifically, the work lacks optical phased arrays, optical metasurfaces, wavelength specifications, and free-space optical system characteristics. While technically substantive in its RF context, the paper does not align with the optical research parameters being sought."
elicit-2025-09-18-0391,10.1038/s41467-025-57137-6,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence; no metrics/key-physics,"[Elicit: Exclude] [score=0.1] [tier=T4] [rank=-0.200] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The paper does not mention or imply a cascaded OPA→RIS configuration. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions ""theoretical predictions"" but does not explicitly state comparison baselines. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The paper mentions the frequency (microwave), but does not provide specific wavelength and propagation distances in the abstract. | Reasoning for ""OPA Present (optical phased array)""=The paper does not mention or use optical phased arrays. The system uses STCMs at microwave frequencies. | Reasoning for ""Optical Domain (not RF)""=The paper operates in the microwave frequency domain, not the optical regime. It discusses electromagnetic waves in general, not optical wavelengths. | Reasoning for ""Optical RIS/Metasurface Present""=While the paper discusses metasurfaces, they are microwave-frequency programmable metasurfaces, not optical metasurfaces. | Reasoning for ""Free-Space Optical Systems""=The system operates at microwave frequencies, not optical frequencies, and does not focus on free-space optical communication systems. | Reasoning for ""ISAC Applications""=The paper explicitly focuses on Integrated Sensing and Communication (ISAC) applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=The paper does not mention non-line-of-sight (NLoS) optical communication scenarios. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper does not investigate Optical Phased Arrays (OPAs) in cascaded configuration with Reconfigurable Intelligent Surfaces (RIS). Instead, it focuses on space-time-coding metasurfaces (STCMs) for Integrated Sensing and Communication (ISAC) applications. | Reasoning for ""Quantitative Performance Metrics""=While the paper mentions ""experimental results"", it does not provide specific quantitative performance metrics in the abstract. | Reasoning for ""Substantial Technical Content""=The paper appears to be a full research paper with experimental validation and theoretical analysis, indicating substantial technical content. | Reasoning for ""Turbulent Channel Conditions""=The paper does not mention atmospheric conditions or turbulence parameters. | Reasoning for ""Screening judgement""=The research focuses on microwave-frequency space-time-coding metasurfaces for integrated sensing and communication, fundamentally diverging from optical domain requirements. Critical screening criteria related to optical phased arrays, optical RIS, and free-space optical systems are not met, rendering the study incompatible with the specified review parameters. The microwave-based approach and absence of optical system components disqualify this work from the systematic review."
elicit-2025-09-18-0392,10.48550/arXiv.2401.17014,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no metrics/key-physics,"[Elicit: Exclude] [score=1.4] [tier=T4] [rank=3.941] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=The abstract does not discuss any cascaded paths between OPA and RIS. | Reasoning for ""Comparators/Baselines Reported""=The abstract mentions line-of-sight (LoS) and non-line-of-sight (NLoS) links as comparisons. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract does not specify the wavelength or any specific propagation distances. | Reasoning for ""OPA Present (optical phased array)""=The abstract does not mention optical phased arrays. The focus is on Extremely Large Aperture Arrays (ELAA) in the RF context. | Reasoning for ""Optical Domain (not RF)""=The abstract appears to be focused on RF/mmWave systems, as it mentions 6G, MIMO, and 3GPP, rather than optical systems. | Reasoning for ""Optical RIS/Metasurface Present""=While RIS is mentioned, it is in the context of RF systems, not optical metasurfaces. | Reasoning for ""Free-Space Optical Systems""=The paper focuses on RF systems, not free-space optical communication. | Reasoning for ""ISAC Applications""=The paper explicitly mentions Integrated Sensing and Communication (ISAC) applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=The paper explicitly mentions non-line-of-sight (NLoS) links. | Reasoning for ""OPA-RIS Cascaded Architecture""=The abstract does not mention a cascaded configuration of Optical Phased Arrays (OPAs) with Reconfigurable Intelligent Surfaces (RIS). Instead, it discusses Extremely Large Aperture Arrays (ELAA) and MIMO systems, which are not specifically related to optical phased arrays. | Reasoning for ""Quantitative Performance Metrics""=The abstract does not mention any specific quantitative performance metrics. | Reasoning for ""Substantial Technical Content""=The paper appears to be a technical analysis with substantial content. | Reasoning for ""Turbulent Channel Conditions""=The abstract does not mention any atmospheric turbulence parameters. | Reasoning for ""Screening judgement""=The research focuses on RF/mmWave systems for 6G, specifically addressing Extremely Large Aperture Arrays (ELAA) and MIMO technologies, which fundamentally diverges from the optical domain requirements. Despite exploring interesting aspects like ISAC and non-line-of-sight scenarios, the study lacks critical elements such as optical phased arrays, optical RIS, and free-space optical communication systems. Consequently, the paper does not meet the primary screening criteria for optical system research."
elicit-2025-09-18-0393,-,non-optical; no OPA; no optical RIS; no cascaded OPA→RIS; no NLoS/turbulence; no metrics/key-physics,"[Elicit: Exclude] [score=0.1] [tier=T4] [rank=2.403] -- Reasoning for ""Cascaded Path Realized (OPA→RIS)""=While the paper discusses integration of MAs and IRSs, it's not in an optical context. | Reasoning for ""Comparators/Baselines Reported""=The paper mentions examining ""performance gain"" and ""conditions where MA-IRS synergy persists,"" suggesting comparative analysis. | Reasoning for ""Key Physics Specified (λ, distance, aperture)""=The abstract doesn't mention specific wavelengths or physical parameters. | Reasoning for ""OPA Present (optical phased array)""=The paper focuses on movable antennas (MAs) rather than optical phased arrays. | Reasoning for ""Optical Domain (not RF)""=This paper is clearly about wireless networks and RF systems, not optical systems. The abstract mentions ""wireless network capacity"" and ""wireless systems."" | Reasoning for ""Optical RIS/Metasurface Present""=While IRSs are discussed, they are in the context of RF wireless systems, not optical metasurfaces. | Reasoning for ""Free-Space Optical Systems""=This is about wireless RF systems, not optical communication. | Reasoning for ""ISAC Applications""=The paper explicitly mentions ""integrated sensing and communication"" applications. | Reasoning for ""Non-Line-of-Sight Scenarios""=Not explicitly mentioned in the abstract. | Reasoning for ""OPA-RIS Cascaded Architecture""=The paper discusses MA-IRS integration, but not specifically OPA-RIS. It's about movable antennas and IRSs in wireless networks, not optical systems. | Reasoning for ""Quantitative Performance Metrics""=The abstract mentions ""performance gain"" but doesn't specify exact metrics. | Reasoning for ""Substantial Technical Content""=This appears to be a comprehensive technical article with analysis of fundamentals, design issues, and practical challenges. | Reasoning for ""Turbulent Channel Conditions""=No mention of atmospheric turbulence or optical channel conditions. | Reasoning for ""Screening judgement""=The abstract describes a wireless network research paper focused on movable antennas and intelligent reflecting surfaces in RF systems, which fundamentally differs from the optical domain screening criteria. Critical requirements such as optical phased arrays, optical RIS, and free-space optical communication are not met, rendering the paper non-compliant with the specified screening requirements. The study's technical content, while substantial, is exclusively centered on RF wireless network architectures."
